foveola: {{en-noun|s|foveolae|foveolæ}}
tracing: {{en-noun}}
tracing: {{en-noun}}
track: {{en-noun}}
track: {{en-verb}}
track: {{en-noun}}
track: {{en-verb}}
trackage: {{en-noun|~}}
trackball: {{en-noun}}
tracked: {{en-adj|-}}
tracked: {{en-adj|-}}
tracker: {{en-noun}}
tracking: {{en-noun|~}}
tracking: {{en-noun|~}}
tracklayer: {{en-noun}}
tracklaying: {{en-noun|-}}
trackless: {{en-adj|?}}
trackman: {{en-noun|trackmen}}
trackside: {{en-adj|-}}
trackside: {{en-noun}}
tracksuit: {{en-noun}}
trackwalker: {{en-noun}}
trackway: {{en-noun}}
tract: {{en-noun}}
tract: {{en-verb}}
tractability: {{en-noun|~}}
tractable: {{en-adj}}
tractableness: {{en-noun|-}}
tractably: {{en-adv}}
tractate: {{en-noun}}
tractile: {{en-adj}}
traction: {{en-noun|-|s}}
traction: {{en-verb}}
tractional: {{en-adj|-}}
tractive: {{en-adj|-}}
tractor: {{en-noun}}
tractor: {{en-verb}}
trad: {{en-adj|-}}
trad: {{en-noun|~}}
tradable: {{en-adj}}
tradable: {{en-noun}}
trade: {{en-noun|~}}
trade: {{en-verb}}
trade: {{en-adj|-}}
trade: {{en-noun|~}}
trade: {{en-verb}}
trade: {{en-adj|-}}
trade: {{en-noun|~}}
trade: {{en-verb}}
trade: {{en-adj|-}}
tradeable: {{en-adj}}
tradeable: {{en-noun}}
tradecraft: {{en-noun|~}}
trademark: {{en-noun}}
trademark: {{en-verb}}
trademark: {{en-adj|-}}
trademarked: {{en-adj|-}}
tradeoff: {{en-noun}}
trader: {{en-noun}}
trader: {{en-noun}}
trades: {{en-plural noun}}
trades: {{en-plural noun}}
tradescantia: {{en-noun}}
tradesfolk: {{en-plural noun}}
tradesman: {{en-noun|tradesmen}}
trading: {{en-adj}}
trading: {{en-noun|~}}
trading: {{en-adj}}
trading: {{en-noun|~}}
tradition: {{en-noun|~}}
tradition: {{en-verb}}
traditional: {{en-adj}}
traditional: {{en-noun|~}}
traditionalism: {{en-noun|~}}
traditionalist: {{en-noun}}
traditionalist: {{en-noun}}
traditionalistic: {{en-adj}}
traditionalize: {{en-verb}}
traditionally: {{en-adv}}
traditionary: {{en-adj}}
traditionary: {{en-noun}}
traditionless: {{en-adj|-}}
traditor: {{en-noun|s|traditores}}
traduce: {{en-verb}}
traducement: {{en-noun|~}}
traducer: {{en-noun}}
traducing: {{en-noun}}
traffic: {{en-noun|-|s}}
traffic: {{en-verb|~s|~king|~ked}}
traffic: {{en-adj}}
traffic: {{en-noun|-|s}}
traffic: {{en-verb|~s|~king|~ked}}
traffic: {{en-adj}}
trafficability: {{en-noun|-}}
trafficable: {{en-adj}}
trafficator: {{en-noun}}
trafficked: {{en-adj|-}}
trafficker: {{en-noun}}
trafficking: {{en-noun}}
tragacanth: {{en-noun|~}}
tragedian: {{en-noun}}
tragedienne: {{en-noun}}
tragedy: {{en-noun|~}}
tragic: {{en-adj}}
tragic: {{en-noun}}
tragical: {{en-adj}}
tragically: {{en-adv}}
tragicomedy: {{en-noun|~}}
tragicomic: {{en-adj}}
tragicomical: {{en-adj}}
tragopan: {{en-noun}}
tragus: {{en-noun|tragi}}
trail: {{en-verb}}
trail: {{en-noun}}
trail: {{en-verb}}
trail: {{en-noun}}
trailblazer: {{en-noun}}
trailblazing: {{en-adj}}
trailbreaker: {{en-noun}}
trailer: {{en-noun}}
trailer: {{en-verb}}
trailerable: {{en-adj|-}}
trailerist: {{en-noun}}
trailerite: {{en-noun}}
trailhead: {{en-noun}}
trailing: {{en-adj|-}}
trailing: {{en-noun}}
trailing: {{en-adj|-}}
trailing: {{en-noun}}
trailing: {{en-adj|-}}
trailing: {{en-noun}}
trailless: {{en-adj|-}}
trailside: {{en-adj|-}}
train: {{en-noun}}
train: {{en-verb}}
train: {{en-noun|~}}
train: {{en-noun|-}}
train: {{en-noun}}
train: {{en-verb}}
train: {{en-noun|~}}
train: {{en-noun|-}}
trainability: {{en-noun|-}}
trainable: {{en-adj}}
trainable: {{en-noun}}
trainband: {{en-noun}}
trainbearer: {{en-noun}}
trained: {{en-adj}}
trained: {{en-adj}}
trainee: {{en-noun}}
traineeship: {{en-noun}}
trainer: {{en-noun}}
trainful: {{en-noun|s|trainsful}}
training: {{en-noun|-|s}}
training: {{en-noun|-|s}}
trainload: {{en-noun}}
trainman: {{en-noun|trainmen}}
trainway: {{en-noun}}
traipse: {{en-verb}}
traipse: {{en-noun}}
traipsing: {{en-noun|~}}
trait: {{en-noun}}
traitor: {{en-noun}}
traitor: {{en-verb}}
traitor: {{en-adj}}
traitoress: {{en-noun}}
traitorous: {{en-adj}}
traitorously: {{en-adv}}
traitress: {{en-noun}}
traject: {{en-noun}}
traject: {{en-verb}}
trajection: {{en-noun|~}}
trajectory: {{en-noun}}
tram: {{en-noun}}
tram: {{en-verb}}
tram: {{en-noun}}
tram: {{en-verb|trams|tramming|trammed}}
tramcar: {{en-noun}}
tramel: {{en-noun}}
tramell: {{en-noun}}
tramless: {{en-adj|-}}
tramline: {{en-noun}}
trammel: {{en-noun}}
trammel: {{en-verb|++|pres_ptc_qual=UK|pres_ptc2=trammeling|pres_ptc2_qual=US|past_qual=UK|past2=trammeled|past2_qual=US}}
trammel: {{en-noun}}
trammel: {{en-verb|++|pres_ptc_qual=UK|pres_ptc2=trammeling|pres_ptc2_qual=US|past_qual=UK|past2=trammeled|past2_qual=US}}
trammeling: {{en-noun}}
trammelling: {{en-noun}}
tramontane: {{en-adj}}
tramontane: {{en-noun}}
tramontane: {{en-adj}}
tramontane: {{en-noun}}
tramp: {{en-noun}}
tramp: {{en-verb}}
tramp: {{en-noun}}
tramp: {{en-verb}}
tramper: {{en-noun}}
tramping: {{en-noun|~}}
tramping: {{en-noun|~}}
trampish: {{en-adj}}
trample: {{en-verb}}
trample: {{en-conj-simple|stem=trampl}}
trample: {{en-noun}}
trample: {{en-verb}}
trample: {{en-conj-simple|stem=trampl}}
trample: {{en-noun}}
trampler: {{en-noun}}
trampling: {{en-noun|~}}
trampling: {{en-noun|~}}
trampling: {{en-noun|~}}
trampoline: {{en-noun}}
trampoline: {{en-verb}}
trampoliner: {{en-noun}}
trampolining: {{en-noun|-}}
trampolinist: {{en-noun}}
tramroad: {{en-noun}}
tramway: {{en-noun}}
trance: {{en-noun|~}}
trance: {{en-verb}}
trance: {{en-verb}}
trance: {{en-noun}}
trance: {{en-noun|~}}
trance: {{en-verb}}
trance: {{en-verb}}
trance: {{en-noun}}
tranced: {{en-adj}}
trancelike: {{en-adj}}
tranche: {{en-noun}}
tranche: {{en-verb}}
trancing: {{en-noun}}
trangam: {{en-noun}}
trank: {{en-noun}}
trank: {{en-noun}}
trank: {{en-verb}}
tranq: {{en-noun}}
tranq: {{en-verb}}
tranquil: {{en-adj|er}}
tranquiler: {{en-comparative of|tranquil}}
tranquilest: {{en-superlative of|tranquil}}
tranquility: {{en-noun|-|+}}
tranquilize: {{en-verb}}
tranquilizer: {{en-noun}}
tranquilizing: {{en-adj}}
tranquilizing: {{en-noun|-}}
tranquilizing: {{en-adj}}
tranquilizing: {{en-noun|-}}
tranquiller: {{en-comparative of|tranquil}}
tranquillest: {{en-superlative of|tranquil}}
tranquillity: {{en-noun|-|+}}
tranquillize: {{en-verb}}
tranquillizer: {{en-noun}}
tranquilly: {{en-adv}}
tranquilness: {{en-noun|-}}
trans: {{en-adj|-}}
trans: {{en-adj|-}}
trans: {{en-noun}}
trans: {{en-verb}}
trans: {{en-noun}}
trans: {{en-adj|-}}
trans: {{en-adj|-}}
trans: {{en-noun}}
trans: {{en-verb}}
trans: {{en-noun}}
transact: {{en-verb}}
transactinide: {{en-adj|-}}
transactinide: {{en-noun}}
transaction: {{en-noun}}
transactional: {{en-adj}}
transactor: {{en-noun}}
transalpine: {{en-adj|-}}
transalpine: {{en-adj|-}}
transaminase: {{en-noun}}
transamination: {{en-noun|~}}
transatlantic: {{en-adj|-}}
transaxle: {{en-noun}}
transceiver: {{en-noun}}
transcend: {{en-verb}}
transcendence: {{en-noun|~}}
transcendency: {{en-noun|~}}
transcendent: {{en-adj}}
transcendent: {{en-noun}}
transcendental: {{en-noun}}
transcendental: {{en-adj}}
transcendentalism: {{en-noun|~}}
transcendentalist: {{en-noun}}
transcendentally: {{en-adv}}
transcendently: {{en-adv}}
transcontinental: {{en-adj|-}}
transcontinental: {{en-noun}}
transcribe: {{en-verb}}
transcribed: {{en-adj|-}}
transcribed: {{en-adj|-}}
transcriber: {{en-noun}}
transcript: {{en-noun}}
transcript: {{en-verb}}
transcriptase: {{en-noun}}
transcription: {{en-noun|~}}
transcriptional: {{en-adj|-}}
transcriptionally: {{en-adv|-}}
transcriptionist: {{en-noun}}
transcutaneous: {{en-adj|-}}
transdermal: {{en-adj|-}}
transdermal: {{en-noun}}
transdisciplinary: {{en-adj}}
transduce: {{en-verb}}
transducer: {{en-noun}}
transductant: {{en-noun}}
transduction: {{en-noun|~}}
transduction: {{en-noun|~}}
transductional: {{en-adj|-}}
transect: {{en-verb}}
transect: {{en-noun}}
transection: {{en-noun|~}}
transept: {{en-noun}}
transeptal: {{en-adj|-}}
transfect: {{en-verb}}
transfected: {{en-adj|-}}
transfection: {{en-noun|~}}
transfer: {{en-verb|++}}
transfer: {{en-noun|~}}
transfer: {{en-verb|++}}
transfer: {{en-noun|~}}
transferability: {{en-noun|~}}
transferable: {{en-adj|-}}
transferal: {{en-noun}}
transferase: {{en-noun}}
transferee: {{en-noun}}
transference: {{en-noun|~}}
transferential: {{en-adj|-}}
transferor: {{en-noun}}
transferrable: {{en-adj|-}}
transferrer: {{en-noun}}
transferrin: {{en-noun|~}}
transferring: {{en-noun}}
transfiguration: {{en-noun|~}}
transfigure: {{en-verb}}
transfinite: {{en-adj|-}}
transfinite: {{en-noun}}
transfix: {{en-verb}}
transfix: {{en-noun}}
transfixed: {{en-adj}}
transfixed: {{en-adj}}
transfixion: {{en-noun|~}}
transform: {{en-verb}}
transform: {{en-noun}}
transformable: {{en-adj}}
transformation: {{en-noun|~}}
transformational: {{en-adj}}
transformationalist: {{en-noun}}
transformationally: {{en-adv}}
transformative: {{en-adj}}
transformed: {{en-adj|-}}
transformed: {{en-adj|-}}
transformer: {{en-noun}}
transforming: {{en-noun|~}}
transfusable: {{en-adj|-}}
transfuse: {{en-verb}}
transfusible: {{en-adj}}
transfusible: {{en-adj}}
transfusing: {{en-noun}}
transfusion: {{en-noun|~}}
transfusional: {{en-adj|-}}
transgenic: {{en-adj|-}}
transgenic: {{en-noun}}
transgress: {{en-verb}}
transgression: {{en-noun|~}}
transgressive: {{en-adj}}
transgressive: {{en-noun}}
transgressor: {{en-noun}}
tranship: {{en-verb|++}}
transhipping: {{en-noun}}
transhistorical: {{en-noun|-}}
transhumance: {{en-noun|~}}
transhumant: {{en-adj|-}}
transhumant: {{en-noun}}
transience: {{en-noun|~}}
transiency: {{en-noun|~}}
transient: {{en-adj}}
transient: {{en-noun}}
transient: {{en-adj}}
transient: {{en-noun}}
transiently: {{en-adv}}
transilluminate: {{en-verb}}
transilluminated: {{en-adj|-}}
transillumination: {{en-noun|~}}
transilluminator: {{en-noun}}
transistor: {{en-noun}}
transistorise: {{en-verb}}
transistorization: {{en-noun|-}}
transistorize: {{en-verb}}
transistorized: {{en-adj|-}}
transit: {{en-noun|~}}
transit: {{en-verb}}
transit: {{en-noun|~}}
transit: {{en-verb}}
transiting: {{en-noun}}
transition: {{en-noun|~}}
transition: {{en-verb}}
transitional: {{en-adj|-}}
transitionally: {{en-adv}}
transitive: {{en-adj|-}}
transitive: {{en-noun}}
transitively: {{en-adv}}
transitiveness: {{en-noun|-}}
transitivity: {{en-noun|~}}
transitoriness: {{en-noun|-}}
transitory: {{en-adj}}
translatability: {{en-noun|-|+}}
translatable: {{en-adj}}
translate: {{en-verb}}
translate: {{en-conj|stem=translat|old=1}}
translate: {{en-noun}}
translation: {{en-noun|~}}
translational: {{en-adj|-}}
translative: {{en-adj}}
translative: {{en-noun}}
translator: {{en-noun}}
translatory: {{en-adj}}
transliterate: {{en-verb}}
transliterated: {{en-adj|-}}
transliteration: {{en-noun|~}}
translocate: {{en-verb}}
translocate: {{en-noun}}
translocating: {{en-adj|-}}
translocation: {{en-noun|~}}
translucence: {{en-noun|~}}
translucency: {{en-noun|~}}
translucent: {{en-adj}}
translucently: {{en-adv}}
transmarine: {{en-adj}}
transmembrane: {{en-adj|-}}
transmembrane: {{en-noun}}
transmigrate: {{en-verb}}
transmigration: {{en-noun|~}}
transmigrator: {{en-noun}}
transmigratory: {{en-adj|-}}
transmigratory: {{en-adj|-}}
transmissibility: {{en-noun|~}}
transmissible: {{en-adj}}
transmission: {{en-noun|~}}
transmissive: {{en-adj|-}}
transmissivity: {{en-noun|~}}
transmissometer: {{en-noun}}
transmit: {{en-verb|++}}
transmittable: {{en-adj}}
transmittal: {{en-noun|~}}
transmittance: {{en-noun|~}}
transmitter: {{en-noun}}
transmitting: {{en-noun|?}}
transmitting: {{en-noun|?}}
transmogrification: {{en-noun}}
transmogrified: {{en-adj}}
transmogrify: {{en-verb}}
transmontane: {{en-adj|-}}
transmountain: {{en-adj|-}}
transmutable: {{en-adj|-}}
transmutation: {{en-noun|~}}
transmutative: {{en-adj}}
transmute: {{en-verb}}
transnational: {{en-adj}}
transnational: {{en-noun}}
transnationalism: {{en-noun|~}}
transoceanic: {{en-adj}}
transom: {{en-noun}}
transonic: {{en-adj|-}}
transpacific: {{en-adj|-}}
transparence: {{en-noun|~}}
transparency: {{en-noun|~}}
transparent: {{en-adj}}
transparentize: {{en-verb}}
transparently: {{en-adv}}
transparentness: {{en-noun|-}}
transpersonal: {{en-adj}}
transpicuous: {{en-adj}}
transpierce: {{en-verb}}
transpiration: {{en-noun|~}}
transpirational: {{en-adj|-}}
transpire: {{en-verb}}
transplacental: {{en-adj|-}}
transplacentally: {{en-adv|-}}
transplant: {{en-verb}}
transplant: {{en-noun}}
transplant: {{en-verb}}
transplant: {{en-noun}}
transplantability: {{en-noun|-|+}}
transplantable: {{en-adj}}
transplantation: {{en-noun|~}}
transplanter: {{en-noun}}
transplanting: {{en-noun}}
transplanting: {{en-noun}}
transpolar: {{en-adj|-}}
transponder: {{en-noun}}
transpontine: {{en-adj|-}}
transport: {{en-verb}}
transport: {{en-conj|old=1}}
transport: {{en-noun|~}}
transport: {{en-verb}}
transport: {{en-conj|old=1}}
transport: {{en-noun|~}}
transportability: {{en-noun|~}}
transportable: {{en-adj}}
transportable: {{en-noun}}
transportation: {{en-noun|-|s}}
transportational: {{en-adj|-}}
transported: {{en-adj|-}}
transporter: {{en-noun}}
transporting: {{en-noun}}
transposable: {{en-adj|-}}
transpose: {{en-verb}}
transpose: {{en-adj}}
transpose: {{en-noun}}
transpose: {{en-noun}}
transposing: {{en-noun}}
transposing: {{en-adj|-}}
transposition: {{en-noun|~}}
transposition: {{en-verb}}
transpositional: {{en-adj|-}}
transposon: {{en-noun}}
transsexual: {{en-adj}}
transsexual: {{en-noun}}
transsexual: {{en-adj}}
transsexual: {{en-noun}}
transsexualism: {{en-noun|-}}
transsexuality: {{en-noun|~}}
transshape: {{en-verb}}
transship: {{en-verb|++}}
transshipment: {{en-noun|~}}
transshipping: {{en-noun}}
transsonic: {{en-adj|-}}
transthoracic: {{en-adj|-}}
transthoracically: {{en-adv|-}}
transubstantial: {{en-adj|-}}
transubstantiate: {{en-verb}}
transubstantiation: {{en-noun|~}}
transudate: {{en-noun}}
transudation: {{en-noun|~}}
transude: {{en-verb}}
transuranic: {{en-adj|-}}
transuranic: {{en-noun}}
transuranium: {{en-adj|-}}
transvaluation: {{en-noun}}
transvalue: {{en-verb}}
transversal: {{en-adj}}
transversal: {{en-noun}}
transverse: {{en-adj|-}}
transverse: {{en-noun}}
transverse: {{en-verb}}
transversely: {{en-adv|-}}
transvestism: {{en-noun|-|s}}
transvestite: {{en-noun}}
transvestite: {{en-noun}}
trap: {{en-noun|~}}
trap: {{en-verb}}
trap: {{en-noun|~}}
trap: {{en-verb}}
trap: {{en-noun}}
trap: {{en-noun|~}}
trap: {{en-verb}}
trap: {{en-noun|~}}
trap: {{en-verb}}
trap: {{en-noun}}
trapan: {{en-noun}}
trapan: {{en-verb|++}}
trapball: {{en-noun|-}}
trapdoor: {{en-noun}}
trapdoor: {{en-verb}}
trapes: {{en-verb}}
trapes: {{en-noun}}
trapes: {{en-noun|?}}
trapesing: {{en-noun}}
trapeze: {{en-noun}}
trapeze: {{en-verb}}
trapezist: {{en-noun}}
trapezium: {{en-noun|s|trapezia}}
trapezius: {{en-noun|trapezii|+}}
trapezohedron: {{en-noun|trapezohedra|s}}
trapezoid: {{en-noun}}
trapezoidal: {{en-adj}}
traplike: {{en-adj}}
trapline: {{en-noun}}
trapnest: {{en-noun}}
trapnest: {{en-verb}}
trappean: {{en-adj}}
trapped: {{en-adj}}
trapped: {{en-adj}}
trapper: {{en-noun}}
trapping: {{en-noun}}
trapping: {{en-noun}}
trapping: {{en-noun}}
trapping: {{en-noun}}
trappings: {{en-plural noun}}
trappose: {{en-adj}}
trappous: {{en-adj}}
traprock: {{en-noun|~}}
traps: {{en-plural noun}}
traps: {{en-plural noun}}
trapshooter: {{en-noun}}
trapshooting: {{en-noun|-}}
trapunto: {{en-noun|~}}
trash: {{en-noun|~}}
trash: {{en-verb}}
trash: {{en-noun|~}}
trash: {{en-verb}}
trashed: {{en-adj}}
trashier: {{en-comparative of|trashy}}
trashiest: {{en-superlative of|trashy}}
trashily: {{en-adv}}
trashiness: {{en-noun|-|+}}
trashing: {{en-noun|~}}
trashman: {{en-noun|trashmen}}
trashy: {{en-adj|er}}
trass: {{en-noun|~}}
trattoria: {{en-noun|s|trattorie}}
trauma: {{en-noun|~|s|traumata}}
traumatic: {{en-adj}}
traumatic: {{en-noun}}
traumatically: {{en-adv}}
traumatise: {{en-verb}}
traumatism: {{en-noun}}
traumatization: {{en-noun|~}}
traumatize: {{en-verb}}
travail: {{en-noun|s|travaux}}
travail: {{en-verb}}
travail: {{en-noun|s|travaux}}
travail: {{en-verb}}
travailing: {{en-noun}}
trave: {{en-noun}}
travel: {{en-verb|++|pres_ptc2=traveling|pres_ptc2_qual=US|past2=traveled|past2_qual=US}}
travel: {{en-conj|old=1|stem=travell|pres_2sg_old2=travelest|pres_3sg_old2=traveleth|past2=traveled|past2_qual=note1|past_2sg_old2=traveledst|pres_ptc2=traveling|pres_ptc2_qual=note1|note1=US.}}
travel: {{en-noun|~}}
travel: {{en-verb|++|pres_ptc2=traveling|pres_ptc2_qual=US|past2=traveled|past2_qual=US}}
travel: {{en-conj|old=1|stem=travell|pres_2sg_old2=travelest|pres_3sg_old2=traveleth|past2=traveled|past2_qual=note1|past_2sg_old2=traveledst|pres_ptc2=traveling|pres_ptc2_qual=note1|note1=US.}}
travel: {{en-noun|~}}
traveled: {{en-adj}}
traveled: {{en-adj}}
traveler: {{en-noun}}
traveling: {{en-noun}}
traveling: {{en-adj|-}}
traveling: {{en-noun}}
traveling: {{en-adj|-}}
traveling: {{en-noun}}
traveling: {{en-adj|-}}
travelled: {{en-adj}}
travelled: {{en-adj}}
traveller: {{en-noun}}
travelling: {{en-noun|~}}
travelling: {{en-adj|-}}
travelling: {{en-noun|~}}
travelling: {{en-adj|-}}
travelog: {{en-noun}}
travelogue: {{en-noun}}
traversable: {{en-adj}}
traversable: {{en-noun}}
traversal: {{en-noun|~}}
traverse: {{en-noun}}
traverse: {{en-verb}}
traverse: {{en-adv}}
traverse: {{en-adj}}
traverse: {{en-noun}}
traverse: {{en-verb}}
traverse: {{en-adv}}
traverse: {{en-adj}}
traverser: {{en-noun}}
traversing: {{en-noun}}
travertine: {{en-noun|~}}
travesty: {{en-noun}}
travesty: {{en-verb}}
travesty: {{en-noun}}
travesty: {{en-verb}}
travois: {{en-noun|+|travois}}
travoise: {{en-noun}}
trawl: {{en-noun}}
trawl: {{en-verb}}
trawl: {{en-noun}}
trawl: {{en-verb}}
trawler: {{en-noun}}
trawlerman: {{en-noun|trawlermen}}
trawling: {{en-noun|~}}
trawlnet: {{en-noun}}
tray: {{en-noun}}
tray: {{en-verb}}
tray: {{en-noun}}
tray: {{en-verb}}
tray: {{en-verb}}
tray: {{en-noun}}
tray: {{en-noun}}
trayful: {{en-noun|s|traysful}}
treacherous: {{en-adj}}
treacherously: {{en-adv}}
treacherousness: {{en-noun|-}}
treachery: {{en-noun|~}}
treacle: {{en-noun|~}}
treacle: {{en-verb}}
treacly: {{en-adj|er}}
tread: {{en-verb|treads|treading|trod|past2=tread|past3=treaded|trodden|past_ptc2=trod|past_ptc3=tread|past_ptc4=treaded}}
tread: {{en-noun}}
tread: {{en-verb|treads|treading|trod|past2=tread|past3=treaded|trodden|past_ptc2=trod|past_ptc3=tread|past_ptc4=treaded}}
tread: {{en-noun}}
treaded: {{en-adj|-}}
treader: {{en-noun}}
treading: {{en-noun}}
treadle: {{en-noun}}
treadle: {{en-verb}}
treadle: {{en-noun}}
treadle: {{en-verb}}
treadler: {{en-noun}}
treadless: {{en-adj|-}}
treadling: {{en-noun}}
treadmill: {{en-noun}}
treadmill: {{en-verb}}
treason: {{en-noun|~}}
treasonable: {{en-adj}}
treasonably: {{en-adv}}
treasonous: {{en-adj|-}}
treasurable: {{en-adj}}
treasure: {{en-noun|~}}
treasure: {{en-verb}}
treasure: {{en-noun|~}}
treasure: {{en-verb}}
treasured: {{en-adj}}
treasured: {{en-adj}}
treasurer: {{en-noun}}
treasurership: {{en-noun|~}}
treasury: {{en-noun}}
treat: {{en-verb}}
treat: {{en-conj|old=1}}
treat: {{en-noun}}
treat: {{en-verb}}
treat: {{en-conj|old=1}}
treat: {{en-noun}}
treatability: {{en-noun|~}}
treatable: {{en-adj}}
treated: {{en-adj}}
treated: {{en-adj}}
treater: {{en-noun}}
treating: {{en-noun|~}}
treatise: {{en-noun}}
treatment: {{en-noun|~}}
treaty: {{en-noun|~}}
treaty: {{en-verb}}
treble: {{en-adj|-}}
treble: {{en-adv|-}}
treble: {{en-noun}}
treble: {{en-verb}}
treble: {{en-noun}}
treble: {{en-adj|-}}
treble: {{en-adv|-}}
treble: {{en-noun}}
treble: {{en-verb}}
treble: {{en-noun}}
treble: {{en-adj|-}}
treble: {{en-adv|-}}
treble: {{en-noun}}
treble: {{en-verb}}
treble: {{en-noun}}
trebly: {{en-adj|er|more}}
trebly: {{en-adv|-}}
trebuchet: {{en-noun}}
trebuchet: {{en-verb}}
trebucket: {{en-noun}}
trecento: {{en-noun|-}}
treddle: {{en-noun}}
treddle: {{en-noun}}
treddle: {{en-verb}}
tree: {{en-noun|s|treen|pl2qual=obsolete}}
tree: {{en-verb}}
tree: {{en-noun|s|treen|pl2qual=obsolete}}
tree: {{en-verb}}
treed: {{en-adj}}
treed: {{en-adj}}
treehopper: {{en-noun}}
treeing: {{en-noun}}
treeing: {{en-adj|-}}
treelawn: {{en-noun}}
treeless: {{en-adj|-}}
treelike: {{en-adj}}
treen: {{en-adj}}
treen: {{en-noun|~}}
treen: {{en-noun}}
treenail: {{en-noun}}
treetop: {{en-noun}}
tref: {{en-noun}}
tref: {{en-adj|-}}
trefah: {{en-adj|-}}
trefoil: {{en-noun}}
trehala: {{en-noun|-|s}}
trehalose: {{en-noun|~}}
treillage: {{en-noun}}
trek: {{en-noun}}
trek: {{en-verb}}
trek: {{en-noun}}
trek: {{en-verb}}
trekker: {{en-noun}}
trekking: {{en-noun|-|s}}
trellis: {{en-noun}}
trellis: {{en-verb}}
trellis: {{en-noun}}
trellis: {{en-verb}}
trellised: {{en-adj|-}}
trelliswork: {{en-noun|~}}
trematode: {{en-noun}}
tremble: {{en-verb}}
tremble: {{en-noun}}
tremble: {{en-verb}}
tremble: {{en-noun}}
trembler: {{en-noun}}
tremblier: {{en-comparative of|trembly}}
trembliest: {{en-superlative of|trembly}}
trembling: {{en-noun}}
trembling: {{en-noun}}
trembling: {{en-noun}}
trembly: {{en-adj|tremblier}}
tremendous: {{en-adj}}
tremendously: {{en-adv}}
tremendousness: {{en-noun|-}}
tremolite: {{en-noun|~}}
tremolitic: {{en-adj}}
tremolo: {{en-noun|~}}
tremor: {{en-noun}}
tremor: {{en-verb}}
tremor: {{en-noun}}
tremor: {{en-verb}}
tremulant: {{en-adj|-}}
tremulant: {{en-noun}}
tremulous: {{en-adj}}
tremulously: {{en-adv}}
tremulousness: {{en-noun|-}}
trenail: {{en-noun}}
trench: {{en-noun}}
trench: {{en-verb}}
trench: {{en-noun}}
trench: {{en-verb}}
trenchancy: {{en-noun|~}}
trenchant: {{en-adj}}
trenchantly: {{en-adv}}
trencher: {{en-noun}}
trencherman: {{en-noun|trenchermen}}
trenches: {{en-plural noun}}
trenches: {{en-plural noun}}
trenching: {{en-noun}}
trenching: {{en-adj}}
trend: {{en-noun}}
trend: {{en-verb}}
trend: {{en-noun|-}}
trend: {{en-verb}}
trend: {{en-noun}}
trend: {{en-verb}}
trend: {{en-noun|-}}
trend: {{en-verb}}
trendier: {{en-comparative of|trendy}}
trendiest: {{en-superlative of|trendy}}
trendily: {{en-adv}}
trendiness: {{en-noun|-|+}}
trending: {{en-adj|-}}
trending: {{en-noun}}
trendsetter: {{en-noun}}
trendsetting: {{en-adj}}
trendy: {{en-adj|er}}
trendy: {{en-noun}}
trepan: {{en-noun}}
trepan: {{en-verb|++|pres_ptc2=trepaning|past2=trepaned}}
trepan: {{en-noun}}
trepan: {{en-verb|++}}
trepan: {{en-noun}}
trepan: {{en-verb|++|pres_ptc2=trepaning|past2=trepaned}}
trepan: {{en-noun}}
trepan: {{en-verb|++}}
trepanation: {{en-noun|~}}
trepang: {{en-noun}}
trepanning: {{en-noun|~}}
trephination: {{en-noun}}
trephine: {{en-noun}}
trephine: {{en-verb}}
trephine: {{en-noun}}
trephine: {{en-verb}}
trephining: {{en-noun}}
trepid: {{en-adj}}
trepidant: {{en-adj}}
trepidation: {{en-noun|~}}
treponema: {{en-noun|s|treponemata}}
treponemal: {{en-adj|-}}
treponematosis: {{en-noun|treponematoses}}
treponeme: {{en-noun}}
trespass: {{en-noun|~}}
trespass: {{en-verb}}
trespass: {{en-noun|~}}
trespass: {{en-verb}}
trespasser: {{en-noun}}
trespassing: {{en-noun|~}}
trespassing: {{en-noun|~}}
tress: {{en-noun}}
tress: {{en-verb}}
tressed: {{en-adj|-}}
tressel: {{en-noun}}
tressure: {{en-noun}}
tressy: {{en-adj}}
trestle: {{en-noun}}
trestlework: {{en-noun}}
tret: {{en-noun}}
tretinoin: {{en-noun|-|s}}
trevet: {{en-noun}}
trews: {{en-plural noun}}
trey: {{en-noun}}
triable: {{en-adj|-}}
triac: {{en-noun}}
triacetate: {{en-noun|~}}
triacid: {{en-adj|-}}
triacid: {{en-noun}}
triad: {{en-noun}}
triadic: {{en-adj|-}}
triadically: {{en-adv|-}}
triadism: {{en-noun|~}}
triage: {{en-noun|~}}
